Region,Date,"Average Case/10,000","Average Death/10,000"
Unconnected,2020-04-06,4.745835445980185,0.1110548286623682
Unconnected,2020-04-07,4.950356761346787,0.14139897521467631
Unconnected,2020-04-08,6.494729820466309,0.1441991201187048
Unconnected,2020-04-09,7.955880503249774,0.15007300655201977
Unconnected,2020-04-10,8.397410925027712,0.1555584386934581
Unconnected,2020-04-11,9.525707157989254,0.16945651936447576
Unconnected,2020-04-12,9.983964466407162,0.1716773737080956
Unconnected,2020-04-13,10.034535344039883,0.18225344774798546
Unconnected,2020-04-14,10.152502292823893,0.18453173092491468
Unconnected,2020-04-15,10.504218364954795,0.18766290128751045
Unconnected,2020-04-16,10.971291738658406,0.20585188281219496
Unconnected,2020-04-17,11.139753443854536,0.2224752791555816
Unconnected,2020-04-18,11.292445605587108,0.2235190026097802
Unconnected,2020-04-19,11.390639307821086,0.2147807606843148
Unconnected,2020-04-20,11.465999314917063,0.21530262241141407
Unconnected,2020-04-21,11.722935144903289,0.21817874591735592
Unconnected,2020-04-22,12.336866155756034,0.21974433109865382
Unconnected,2020-04-23,13.194204126973615,0.23174715082193767
Unconnected,2020-04-24,13.425207481740566,0.23709917552815332
Unconnected,2020-04-25,13.474898802837863,0.2569871496693584
Unconnected,2020-04-26,13.546368127283296,0.2575090113964577
Unconnected,2020-04-27,14.731818668524827,0.2598632731753002
Unconnected,2020-04-28,14.810898201070792,0.26090699662949884
Unconnected,2020-04-29,14.919782430264979,0.26090699662949884
Unconnected,2020-04-30,14.972119210486603,0.2640381669920946
Unconnected,2020-05-01,15.012587912143962,0.2650818904462932
Unconnected,2020-05-02,15.131130585167964,0.2656037521733925
Unconnected,2020-05-03,15.174634595093607,0.2678246065170124
Unconnected,2020-05-04,15.216376751506738,0.2678246065170124
Unconnected,2020-05-05,15.247757651979798,0.26886832997121096
Unconnected,2020-05-06,15.303475405136627,0.27114661314814015
Unconnected,2020-05-07,15.37787828192131,0.27271219832943805
Unconnected,2020-05-08,15.48563394485428,0.27532150696493457
Unconnected,2020-05-09,15.52726143137943,0.27584336869203385
Unconnected,2020-05-10,15.543763388623262,0.29298862676251974
Unconnected,2020-05-11,15.66884346622205,0.3096120231059064
Unconnected,2020-05-12,15.70934971322032,0.3101338848330057
Unconnected,2020-05-13,15.728536957701563,0.310655746560105
Unconnected,2020-05-14,15.78879253966501,0.3116994700143036
Unconnected,2020-05-15,15.87237047697336,0.31430877864980006
Unconnected,2020-05-16,15.965789087940385,0.31430877864980006
Unconnected,2020-05-17,16.005825469982184,0.3148306403768994
Unconnected,2020-05-18,16.046059470047325,0.3153525021039987
Unconnected,2020-05-19,16.09681346501118,0.3153525021039987
Unconnected,2020-05-20,16.248432477114566,0.31587436383109796
Unconnected,2020-05-21,16.306968924944027,0.31639622555819724
Unconnected,2020-05-22,16.366697658921396,0.31639622555819724
Unconnected,2020-05-23,16.415796526592413,0.3169180872852966
Unconnected,2020-05-24,16.472296432617043,0.3169180872852966
Unconnected,2020-05-25,16.51618346477188,0.31796181073949514
Unconnected,2020-05-26,16.598912597265112,0.31796181073949514
Unconnected,2020-05-27,16.650518129722503,0.31796181073949514
Unconnected,2020-05-28,16.740167109715475,0.31900553419369376
Unconnected,2020-05-29,16.840210808618878,0.31952739592079304
Unconnected,2020-05-30,16.906588341795604,0.3200492576478924
Unconnected,2020-05-31,17.031988018749175,0.32161484282919023
Unconnected,2020-06-01,17.09855658851631,0.32161484282919023
Unconnected,2020-06-02,17.229341940925092,0.32265856628338885
Unconnected,2020-06-03,17.363433249258783,0.32370228973758747
Unconnected,2020-06-04,17.755657951213326,0.32370228973758747
Unconnected,2020-06-05,17.87710115572261,0.32422415146468675
Unconnected,2020-06-06,18.07236337680928,0.32474601319178603
Unconnected,2020-06-07,18.161052931175547,0.32474601319178603
Unconnected,2020-06-08,18.27670564319058,0.32474601319178603
Unconnected,2020-06-09,18.460105408979395,0.3270242963687152
Unconnected,2020-06-10,18.588907120242403,0.32754615809581455
Unconnected,2020-06-11,18.693991289376306,0.32806801982291384
Unconnected,2020-06-12,18.86667012181971,0.33139002645404164
Unconnected,2020-06-13,19.054563893241543,0.33139002645404164
Unconnected,2020-06-14,19.166513887680004,0.3319118881811409
Unconnected,2020-06-15,19.236325356256724,0.3319118881811409
Unconnected,2020-06-16,19.30248512646755,0.3319118881811409
Unconnected,2020-06-17,19.41139596388321,0.3319118881811409
Unconnected,2020-06-18,19.59808350123431,0.3319118881811409
Unconnected,2020-06-19,19.803317269114718,0.3319118881811409
Unconnected,2020-06-20,20.266686857335298,0.3319118881811409
Unconnected,2020-06-21,20.343886688676097,0.33295561163533954
Unconnected,2020-06-22,20.389376389581106,0.33295561163533954
Unconnected,2020-06-23,20.599393228314582,0.33295561163533954
Unconnected,2020-06-24,20.825652960295514,0.33295561163533954
Unconnected,2020-06-25,21.131917430311564,0.3339993350895381
Unconnected,2020-06-26,21.270392172729178,0.3385559014433965
Unconnected,2020-06-27,21.411838409368166,0.34025489405991705
Unconnected,2020-06-28,21.582993280654417,0.3407767557870164
Unconnected,2020-06-29,21.790079561177222,0.3407767557870164
Unconnected,2020-06-30,22.163065253525694,0.3407767557870164
Unconnected,2020-07-01,22.457554131955103,0.3407767557870164
Unconnected,2020-07-02,22.81602903936428,0.3407767557870164
Unconnected,2020-07-03,23.31698676895057,0.34475403158046614
Unconnected,2020-07-04,23.560505202160886,0.3475541764844946
Unconnected,2020-07-05,23.728981567964542,0.3475541764844946
Unconnected,2020-07-06,24.347718926550826,0.3475541764844946
Unconnected,2020-07-07,24.62701014766606,0.3508761831156224
Unconnected,2020-07-08,25.164867400145653,0.35191990656982103
Unconnected,2020-07-09,25.54026329053324,0.35191990656982103
Unconnected,2020-07-10,26.07586785652324,0.35191990656982103
Unconnected,2020-07-11,26.71706618527865,0.3560948003866154
Unconnected,2020-07-12,27.54467765122516,0.3560948003866154
Unconnected,2020-07-13,28.088314682093397,0.3584490621654579
Unconnected,2020-07-14,28.78800486190086,0.35949278561965653
Unconnected,2020-07-15,29.197068652382676,0.3605365090738551
Unconnected,2020-07-16,29.751816753372193,0.3610583708009544
Unconnected,2020-07-17,30.48587946938897,0.3648448103258722
Unconnected,2020-07-18,31.079964630155644,0.36882208611932193
Unconnected,2020-07-19,31.698920232578235,0.36882208611932193
Unconnected,2020-07-20,32.444464816908344,0.3698658095735205
Unconnected,2020-07-21,33.08648841066401,0.3698658095735205
Unconnected,2020-07-22,33.838194181506886,0.3915102051645555
Unconnected,2020-07-23,34.391621100174355,0.39425292123527467
Unconnected,2020-07-24,35.069572298727145,0.3958185064165725
Unconnected,2020-07-25,35.784170188931675,0.40331540686449474
Unconnected,2020-07-26,36.84634737581022,0.40331540686449474
Unconnected,2020-07-27,37.57514799978299,0.4055936900414239
Unconnected,2020-07-28,38.200972881496156,0.4120468670351475
Unconnected,2020-07-29,38.82894166503755,0.42867026337853414
Unconnected,2020-07-30,39.59689985270883,0.43251413173676123
Unconnected,2020-07-31,40.46569789235816,0.4351234403722577
Unconnected,2020-08-01,41.80048334612551,0.4405328939117827
Unconnected,2020-08-02,42.52172858893198,0.44314220254727915
Unconnected,2020-08-03,43.545010108523435,0.4454204857242084
Unconnected,2020-08-04,44.57475903557733,0.4502506487033247
Unconnected,2020-08-05,45.81280129974937,0.4705270771364064
Unconnected,2020-08-06,46.66627351217163,0.4791436796404405
Unconnected,2020-08-07,47.67764225593857,0.4851509735089782
Unconnected,2020-08-08,48.567702151444045,0.492126012229801
Unconnected,2020-08-09,49.63420577301178,0.49473532086529753
Unconnected,2020-08-10,50.8561102069389,0.49826671353356133
Unconnected,2020-08-11,52.55503612493235,0.5047958691291983
Unconnected,2020-08-12,53.44416565784827,0.5136033079017643
