date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-30,Tennessee,47,1721,13,2.5200705092592455,0.019035977118169782,Southeast
2020-03-30,Virginia,51,1020,26,1.1950064196447807,0.030460947951729704,Southeast
2020-03-30,West Virginia,54,145,1,0.8090854154263015,0.005579899416733114,Southeast
2020-03-31,Alabama,1,999,14,2.037451166945567,0.028552869206444384,Southeast
2020-03-31,Arkansas,5,564,8,1.8689086501310226,0.026509342555049966,Southeast
2020-03-31,Florida,12,6742,85,3.1390644181926612,0.039575864067988166,Southeast
2020-03-31,Georgia,13,4116,126,3.8766469038673512,0.11867286440410259,Southeast
2020-03-31,Kentucky,21,590,18,1.3205979936311365,0.04028943031417027,Southeast
2020-03-31,Louisiana,22,5237,240,11.265287298168085,0.5162629275463702,Southeast
2020-03-31,Mississippi,28,937,20,3.1483638755989705,0.06720093651225124,Southeast
2020-03-31,North Carolina,37,1527,10,1.4559379959199412,0.00953462996673177,Southeast
2020-03-31,South Carolina,45,1083,22,2.1034378681744608,0.04272911643567695,Southeast
2020-03-31,Tennessee,47,2049,13,3.000362855009991,0.019035977118169782,Southeast
2020-03-31,Virginia,51,1249,27,1.4632970766042463,0.03163252287295008,Southeast
2020-03-31,West Virginia,54,162,1,0.9039437055107645,0.005579899416733114,Southeast
2020-04-01,Alabama,1,1108,28,2.2597556486243127,0.05710573841288877,Southeast
2020-04-01,Arkansas,5,624,10,2.067728719293897,0.033136678193812455,Southeast
2020-04-01,Florida,12,7769,100,3.617233975814118,0.04655984007998608,Southeast
2020-04-01,Georgia,13,4747,154,4.470953074018055,0.14504461204945873,Southeast
2020-04-01,Kentucky,21,674,20,1.5086153350972644,0.0447660336824114,Southeast
2020-04-01,Louisiana,22,6424,275,13.818637693991173,0.5915512711468824,Southeast
2020-04-01,Mississippi,28,1073,22,3.605330243882279,0.07392103016347637,Southeast
2020-04-01,North Carolina,37,1591,11,1.5169596277070245,0.010488092963404947,Southeast
2020-04-01,South Carolina,45,1293,26,2.5113067068786497,0.05049804669670912,Southeast
2020-04-01,Tennessee,47,2689,23,3.9375186515968106,0.03367903643983884,Southeast
2020-04-01,Virginia,51,1511,18,1.7702497059639841,0.021088348581966718,Southeast
2020-04-01,West Virginia,54,191,2,1.0657607885960247,0.011159798833466229,Southeast
2020-04-02,Alabama,1,1270,32,2.5901531351560263,0.06526370104330145,Southeast
2020-04-02,Arkansas,5,683,12,2.2632351206373906,0.03976401383257495,Southeast
2020-04-02,Florida,12,9000,144,4.190385607198747,0.06704616971517995,Southeast
2020-04-02,Georgia,13,5444,176,5.127421220761385,0.1657652709136671,Southeast
2020-04-02,Kentucky,21,747,34,1.672011358038066,0.07610225726009939,Southeast
2020-04-02,Louisiana,22,9152,310,19.686826303768246,0.6668396147473947,Southeast
2020-04-02,Mississippi,28,1177,26,3.9547751137459857,0.08736121746592661,Southeast
2020-04-02,North Carolina,37,1858,17,1.7715342478187628,0.01620887094344401,Southeast
